"","fear_rating","anger_rating","choice2","subject","type2","contingency2","Exp_Batch","contingency","choice","Fear_RT","Anger_RT","Certainty_rating"
"27",4.77352319960482,3.81987131526694,-1,1,3,-1,1,"non_weapon","escape",1.75554482485168,1.57640585005283,3.5
"28",5.18401993857697,5.82623215019703,-1,1,20,-1,1,"non_weapon","escape",0.0766216371455788,1.54825002346188,3
"29",3.21277061733417,3.12563390121795,-1,1,4,-1,1,"non_weapon","escape",1.57659359206967,0.359916563431993,4.5
"30",2.74465082376264,3.06498217675835,1,1,5,-1,1,"non_weapon","fight",0.33505565501187,1.09211029782891,3.5
"31",2.14443710655905,3.76663951366208,-1,1,17,-1,1,"non_weapon","escape",2.92355158507273,0.0952844611601902,1.5
"32",3.53350114938803,1.2640326784458,1,1,11,-1,1,"non_weapon","fight",3.55815851211082,0.908741112775169,1
"33",2.05737201799639,3.72275397786871,1,1,19,-1,1,"non_weapon","fight",2.44045844913989,1.64324656693518,1
"34",4.47401402145624,2.71794575103559,-1,1,15,-1,1,"non_weapon","escape",3.44312288006768,0.595943778799847,3
"35",1.65626156912185,4.94778074673377,-1,1,12,-1,1,"non_weapon","escape",1.63726533306763,1.5040893262485,5
"36",5.34202483505942,3.73105732770637,-1,1,6,-1,1,"non_weapon","escape",1.81075020181969,1.53629008335993,4
"37",2.11294338805601,1.70163229247555,-1,1,16,-1,1,"non_weapon","escape",1.94041566561293,0.9304039291339,3
"38",1.94602404604666,1.86246059183031,1,1,18,-1,1,"non_weapon","fight",1.58564160633832,0.183102542587705,5
"39",5.09039161424153,2.63192415540107,1,1,7,-1,1,"non_weapon","fight",2.06926058681048,1.12015967741609,3.5
"40",1.59751371480525,1.09178942278959,1,1,8,-1,1,"non_weapon","fight",3.62498983894475,0.0246984993806109,4
"41",1.53693867987022,3.17778406874277,1,2,2,1,1,"weapon","fight",1.79979213071987,3.43684487591237,4.5
"42",3.41962705114857,1.73759527032264,1,2,8,1,1,"weapon","fight",1.44057609816082,0.52398109275382,2.5
"43",5.3270429323893,3.02874203212559,-1,2,20,1,1,"weapon","escape",0.656275128781795,0.678856666106731,4.5
"44",5.4500695830211,4.4805077048298,1,2,17,1,1,"weapon","fight",0.52481913678348,0.485787287560961,4.5
"45",5.24736266024411,5.72555065422318,1,2,1,1,1,"weapon","fight",0.751772876246832,0.396178182330914,4.5
"46",4.71171497926116,2.53943550749682,1,2,9,1,1,"weapon","fight",0.771372157405131,0.0392267930787056,2.5
"47",2.10277838255278,3.18067219015211,1,2,3,1,1,"weapon","fight",1.37359123826027,0.571268313634209,3.5
"48",0.575138309039176,4.17611563009675,-1,2,19,1,1,"weapon","escape",3.74665155814495,1.13019805564545,4
"49",4.39565561013296,2.05561251332983,1,2,18,1,1,"weapon","fight",2.81847674489487,0.1537681219168,3
"50",0.728609718615189,4.99438847461715,1,2,4,1,1,"weapon","fight",1.48818415014539,0.883206923226826,5
"51",2.45384442433715,2.09803683843464,1,2,6,1,1,"weapon","fight",1.94134376826696,0.613074643441215,3.5
"52",4.5854495129548,4.51914942556061,1,2,7,1,1,"weapon","fight",2.33202937001444,0.571984835807234,2.5
"53",2.3116736243479,2.61523904534988,1,2,16,1,1,"weapon","fight",2.75186691663694,0.307393832784146,1.5
"54",0.984978519659492,1.35183297654614,1,2,13,1,1,"weapon","fight",1.82694505602121,1.91292464004364,4
"55",2.37296766089275,1.98019121563993,-1,2,15,1,1,"weapon","escape",3.01560621769313,0.730238563474268,4.5
"56",2.3102607564535,6.01304626768455,1,2,14,1,1,"weapon","fight",1.1630482101813,1.1536518558627,4
"57",0.247093697078526,0.0809184457175434,-1,2,5,1,1,"weapon","escape",0.522106291167438,1.17519941188719,2.5
"58",0.0466740133240819,4.64887661579996,1,2,11,1,1,"weapon","fight",4.19915673735145,1.03249699436128,1.5
"59",3.51874297508039,5.00212952774949,1,2,12,1,1,"weapon","fight",1.49484364176635,0.733497432805598,3.5
"60",4.91010069437325,0.68300291383639,-1,2,10,1,1,"weapon","escape",0.654937812453248,1.679680084344,3
"61",4.52060012728907,5.44501028815284,-1,2,14,-1,1,"non_weapon","escape",0.594886154867709,0.0557048596674574,4.5
"62",3.35879489872605,0.431279786629602,-1,2,3,-1,1,"non_weapon","escape",0.674044278177433,0.773928757780231,1
"63",4.90250217798166,5.16802614741027,-1,2,20,-1,1,"non_weapon","escape",0.695803591416291,0.802233804827146,5
"64",3.55190633027814,1.96993879508227,1,2,6,-1,1,"non_weapon","fight",1.01298074899241,0.457523924368433,3.5
"65",6.10028947517276,0.757395994151011,-1,2,4,-1,1,"non_weapon","escape",0.0204535459372399,1.13142748326063,5
"66",1.95211585611105,4.78384237340651,1,2,12,-1,1,"non_weapon","fight",1.68354971706867,0.337516137771308,3
"67",4.89665935235098,3.46213743253611,-1,2,10,-1,1,"non_weapon","escape",2.75709143697813,1.4453736782074,2.5
"68",6.24082389916293,0.638378608971834,-1,2,16,-1,1,"non_weapon","escape",3.23342464222822,2.22067144926172,3.5
"69",3.7976480172947,4.82142694690265,1,2,11,-1,1,"non_weapon","fight",2.69330481937286,1.9909892166499,4.5
"70",1.53407969465479,6.43100312445313,-1,2,18,-1,1,"non_weapon","escape",0.0879893952565269,0.886263664625585,4.5
"71",3.87665046728216,4.3839920212049,1,2,19,-1,1,"non_weapon","fight",0.20133105609566,0.251502673164941,5
"72",2.13989176601171,4.34769201069139,-1,2,2,-1,1,"non_weapon","escape",3.81461088771466,1.84502187087201,3
"73",7.35838136239909,3.9531862330623,-1,2,17,-1,1,"non_weapon","escape",0.965887783304788,1.25891701979563,1
"74",2.41988972644322,5.39436752418987,-1,2,1,-1,1,"non_weapon","escape",1.05451427558437,1.50387303850148,4.5
"75",4.34600786515512,3.02086634654552,1,2,15,-1,1,"non_weapon","fight",1.21822437969968,0.380529386270791,1.5
"76",5.68486884771846,1.11161012551747,-1,2,9,-1,1,"non_weapon","escape",1.37684737837408,0.977015049569309,2
"77",1.00399405998178,2.4823719158303,-1,2,5,-1,1,"non_weapon","escape",0.105081240157597,0.85438280897215,3
"78",1.28851472516544,1.28089581918903,1,2,8,-1,1,"non_weapon","fight",2.85070163297933,0.70813351618126,3
"79",3.96758379042149,4.45710111455992,-1,2,7,-1,1,"non_weapon","escape",1.69671812067859,0.215051101822443,4.5
"80",3.39694954734296,0.548153260257095,1,2,13,-1,1,"non_weapon","fight",2.04765177411027,0.83325662240386,3.5
"81",3.20732837240212,7.01398270810023,1,3,7,1,1,"weapon","fight",1.53563701156527,0.381756759737618,3
"82",1.21792180463672,2.19053695863113,-1,3,12,1,1,"weapon","escape",0.791530754044652,0.397377354744822,1.5
"83",4.86562794502825,0.423490102868527,1,3,2,1,1,"weapon","fight",1.88733190488499,1.7110401510261,5
"84",2.43369416147471,5.29536568559706,1,3,6,1,1,"weapon","fight",1.28179670195095,0.231072446424514,2
"85",1.49039288801141,0.661560874665156,1,3,20,1,1,"weapon","fight",0.47848760743998,0.74102011390496,3
"86",3.71984938355163,4.15870197606273,-1,3,4,1,1,"weapon","escape",4.67009012312628,1.22506718596444,4
"87",4.65869987728074,2.45645145257004,1,3,18,1,1,"weapon","fight",1.14763832008466,1.16518717519939,4
"88",1.33488572956994,2.96024606633,1,3,11,1,1,"weapon","fight",0.661111657880247,0.491042068088427,4.5
"89",5.4386110776104,4.21106049325317,-1,3,16,1,1,"weapon","escape",0.640735316530094,2.88761256235465,2.5
"90",0.874003597535193,6.78387163208797,1,3,10,1,1,"weapon","fight",0.952213345747441,0.626486104284413,5
"91",4.37465134682134,3.44330512188608,-1,3,1,1,1,"weapon","escape",0.693137701367959,0.961132742930204,4
"92",4.09259834629484,1.63101642508991,1,3,13,1,1,"weapon","fight",0.572617088503577,0.645368333812803,1.5
"93",2.54266477795318,5.34993100563996,1,3,14,1,1,"weapon","fight",1.40367771424353,0.683034616522491,4
"94",2.9468205246143,3.12306910962798,1,3,5,1,1,"weapon","fight",3.14648341047391,1.41478642458096,5
"95",0.670336543442682,4.13561174878851,-1,3,9,1,1,"weapon","escape",2.34281328332677,0.108131436398253,2
"96",2.22829856444151,1.97085391753353,-1,3,3,1,1,"weapon","escape",1.6571253602393,0.909366990718991,5
"97",2.41768024745397,2.26519117038697,1,3,19,1,1,"weapon","fight",0.763131339981295,1.44558128984645,5
"98",1.59515234688297,3.19046524865553,1,3,8,1,1,"weapon","fight",0.117729783298038,1.41253720782697,3
"99",3.27170536778867,2.36116378917359,-1,3,17,1,1,"weapon","escape",1.30468461646795,3.42666986920081,4
"100",2.13350123101845,0.161147482390516,1,3,15,1,1,"weapon","fight",1.22585530099459,0.159405123791657,2
"101",2.59959696419537,1.6685792428907,-1,3,18,-1,1,"non_weapon","escape",1.14926331325684,3.39715403967071,2.5
"102",3.80543217528611,2.07988280593418,-1,3,2,-1,1,"non_weapon","escape",0.759632384388968,1.53780099884607,4.5
"103",4.19187260232866,2.2196033152286,-1,3,5,-1,1,"non_weapon","escape",0.196370108563006,0.305459570884705,3
"104",3.01099501061253,1.40569221531041,-1,3,13,-1,1,"non_weapon","escape",0.230081754597351,1.08230398409069,3
"105",4.29806621349417,3.87033278285526,1,3,19,-1,1,"non_weapon","fight",2.87383288731907,0.803352622059174,1
"106",4.64713586936705,3.75277186720632,1,3,11,-1,1,"non_weapon","fight",1.27424794922337,0.75919705578126,4
"107",4.45224642753601,2.89578031981364,-1,3,4,-1,1,"non_weapon","escape",1.62831251654241,1.28512394656427,4
"108",1.0539973739069,0.0783380082342774,1,3,17,-1,1,"non_weapon","fight",0.391499506417773,2.35606146743521,3.5
"109",4.43419259414077,1.26278862915933,1,3,8,-1,1,"non_weapon","fight",1.97634797010105,1.24693286297843,1.5
"110",2.92527310037985,4.15248663024977,1,3,1,-1,1,"non_weapon","fight",1.24586011557393,0.107831399375573,1.5
"111",5.74149080179632,4.22818981367163,1,3,7,-1,1,"non_weapon","fight",0.0888982832198961,4.56644133248366,5
"112",3.65421855496243,0.374984662747011,-1,3,20,-1,1,"non_weapon","escape",3.20995058266349,0.464917394914664,5
"113",4.43505563098006,3.90780317690223,-1,3,9,-1,1,"non_weapon","escape",1.05477221691981,0.636144907562993,5
"114",0.691561035811901,0.225183097273111,1,3,15,-1,1,"non_weapon","fight",3.26640773043875,0.964182494487613,4
"115",4.13504240335897,0.0811265192460269,-1,3,6,-1,1,"non_weapon","escape",1.15955568095669,0.385456534521654,3
"116",4.15115198562853,6.29650892759673,-1,3,10,-1,1,"non_weapon","escape",0.735778598021716,1.93930219863541,4
"117",4.49744731397368,2.9888116363436,-1,3,12,-1,1,"non_weapon","escape",1.53580807639938,0.354639441217296,3.5
"118",4.57500056549907,5.03924194746651,-1,3,14,-1,1,"non_weapon","escape",0.00401474393766366,0.556051363811605,3
"119",7.02720021503046,4.4615021198988,-1,3,16,-1,1,"non_weapon","escape",2.4780794957111,0.0493707003202292,4.5
"120",5.07079396932386,3.99588506901637,-1,3,3,-1,1,"non_weapon","escape",1.12940926570445,1.59777903084178,4
"121",3.37969467858784,6.2791657121852,-1,4,3,1,1,"weapon","escape",1.42973765879367,0.590497189294547,1
"122",5.48720631343313,4.44335124595091,1,4,14,1,1,"weapon","fight",1.41585723657627,1.12190658296458,4
"123",0.19312334372662,4.94019758724608,-1,4,20,1,1,"weapon","escape",0.582028857758269,1.13126494809985,1.5
"124",5.90190073177219,2.8040275555104,-1,4,19,1,1,"weapon","escape",3.28834878313575,0.127254597377032,2
"125",1.78660252206027,2.37036074628122,1,4,1,1,1,"weapon","fight",3.60181714823581,3.03334475478623,4.5
"126",2.45306803570129,3.26147728430573,-1,4,4,1,1,"weapon","escape",0.745713696908206,0.564424956100993,2
"127",3.32236960767769,4.52807351015508,-1,4,11,1,1,"weapon","escape",1.459844935406,2.35797608974621,4.5
"128",0.632835992751643,4.32768832403235,1,4,6,1,1,"weapon","fight",3.5489855622689,1.66943796724081,4.5
"129",3.50208891676738,2.75119765195996,1,4,18,1,1,"weapon","fight",2.7376017541448,0.602924639685079,5
"130",2.44551736419089,2.76173595734872,1,4,16,1,1,"weapon","fight",0.913123557418585,0.324097220413387,5
"131",3.60983979715966,2.00801436183974,-1,4,7,1,1,"weapon","escape",0.740130811429918,2.05986633719433,2
"132",2.89769382448867,4.0237742816098,1,4,17,1,1,"weapon","fight",0.598794768585824,0.583602482662536,4.5
"133",3.10310625066049,1.77546212892048,1,4,13,1,1,"weapon","fight",0.569690502155572,0.609347432956024,3
"134",2.03562236665748,3.88905214564875,1,4,5,1,1,"weapon","fight",0.824604872893542,0.900905075017363,4.5
"135",1.63243023883552,3.83873854507692,1,4,10,1,1,"weapon","fight",0.418647881294601,0.0942363863112402,4
"136",4.50207345350645,4.30632608337328,-1,4,9,1,1,"weapon","escape",3.72785090624727,2.5521913402481,2.5
"137",4.38404616061598,2.39114365703426,-1,4,8,1,1,"weapon","escape",2.49449462958828,1.35503658354282,4
"138",1.60135501762852,3.20612848779187,1,4,12,1,1,"weapon","fight",2.65785776305228,1.0319759872742,1
"139",5.08994159991853,1.0334967924282,1,4,15,1,1,"weapon","fight",1.63872124126647,0.983087735273875,5
"140",3.53639630787075,5.13173982108012,1,4,2,1,1,"weapon","fight",2.89565351407729,1.08727275444184,3.5
"141",3.99012547801249,1.89297105767764,1,4,6,-1,1,"non_weapon","fight",1.17788554476574,1.20268287185602,4
"142",2.28688789927401,0.883135872427374,-1,4,8,-1,1,"non_weapon","escape",1.33018334053382,1.00498279901221,4
"143",5.69539852673188,2.04065401293337,-1,4,15,-1,1,"non_weapon","escape",1.53532040722203,0.556949423719198,5
"144",4.77892521698959,3.65687128016725,-1,4,20,-1,1,"non_weapon","escape",0.337225575163029,0.146615565475076,4.5
"145",3.35334166418761,2.99124679411761,1,4,10,-1,1,"non_weapon","fight",1.01533630886022,1.21421841327101,4
"146",2.80278836190701,2.00626957137138,1,4,16,-1,1,"non_weapon","fight",3.05735060898587,1.35295789446682,3
"147",4.52698705717921,5.18074732879177,-1,4,7,-1,1,"non_weapon","escape",1.40622960091569,1.35045952259004,2.5
"148",3.35170652833767,4.59599972493015,1,4,19,-1,1,"non_weapon","fight",3.58787692084443,1.66766382220667,2.5
"149",3.92445273697376,3.96453248616308,1,4,4,-1,1,"non_weapon","fight",1.01317182201892,0.140845048212968,3
"150",0.912370424950495,3.67642354825512,1,4,2,-1,1,"non_weapon","fight",0.00846278094127784,1.2801989816362,2.5
"151",3.24552739504725,5.27538345148787,-1,4,17,-1,1,"non_weapon","escape",2.86045959750757,0.543032812140882,2
"152",4.06265245797113,2.62055783369578,1,4,11,-1,1,"non_weapon","fight",4.05916389480963,1.50802559927106,5
"153",5.49649066547863,1.37949294154532,-1,4,14,-1,1,"non_weapon","escape",2.20426391527437,1.44646964836866,3.5
"154",4.30223162961192,4.94658830412664,-1,4,1,-1,1,"non_weapon","escape",0.735948737571016,0.372467735619284,1
"155",3.28290389594622,2.85825071646832,1,4,18,-1,1,"non_weapon","fight",2.73477950296365,1.04402742728125,4.5
"156",3.00516382232308,3.06393382907845,-1,4,9,-1,1,"non_weapon","escape",0.461414538673125,1.95333747160621,2
"157",3.3731974188704,5.06171017768793,-1,4,13,-1,1,"non_weapon","escape",1.45170558076352,0.033963446319103,2
"158",1.9801082755439,2.11232236586511,-1,4,5,-1,1,"non_weapon","escape",0.981082310825996,1.15092707087286,4.5
"159",1.17003179248422,3.5259247359354,-1,4,3,-1,1,"non_weapon","escape",1.30340067681953,0.780661039426923,2.5
"160",0.191084027057514,1.96164105460048,1,4,12,-1,1,"non_weapon","fight",0.324975888813362,0.774384176754393,5
"161",3.71774551947601,3.89031310469844,1,5,10,1,1,"weapon","fight",0.285425738291815,0.119646877865307,1.5
"162",0.0200834169983865,4.84414985496551,1,5,6,1,1,"weapon","fight",0.823953997064382,0.910001177131198,2.5
"163",0.944990081340079,3.57666217233055,1,5,14,1,1,"weapon","fight",1.29602249059826,1.14621428432874,3
"164",0.540010645333677,4.77803598507307,1,5,2,1,1,"weapon","fight",0.441929305338822,1.53462210919466,5
"165",2.9846685801167,4.45234937500209,1,5,3,1,1,"weapon","fight",0.493721728376113,0.66539211589843,4
"166",4.22288072835654,2.78083632187918,-1,5,12,1,1,"weapon","escape",4.51097322277874,1.28327204640955,3.5
"167",1.00926751240622,5.13131906464696,1,5,17,1,1,"weapon","fight",0.361341462610289,2.23117143994916,1
"168",4.66972703100182,2.65720246918499,1,5,13,1,1,"weapon","fight",0.987303643301129,0.161056882026605,4.5
"169",2.23360619973391,0.308356082858518,-1,5,15,1,1,"weapon","escape",1.02847343441099,0.894880840275437,2
"170",5.74397994605825,1.81188748264685,1,5,20,1,1,"weapon","fight",0.467253843941241,0.884416225552559,4
"171",2.79271681280807,0.831880242470652,-1,5,16,1,1,"weapon","escape",1.6421971286647,1.17359441516455,1
"172",2.13197115249932,0.161895869625732,1,5,9,1,1,"weapon","fight",0.392119527736455,0.248041084036231,3
"173",2.74537161411718,5.62539946008474,1,5,19,1,1,"weapon","fight",0.805425169916935,1.04583608134184,2
"174",3.17542234035209,4.28561341917608,-1,5,8,1,1,"weapon","escape",0.808793165185489,0.939289048354402,2
"175",3.30512805366888,4.3666794039309,1,5,18,1,1,"weapon","fight",0.40975097452756,1.28459876107518,4.5
"176",4.6845388582442,3.56236220267601,1,5,4,1,1,"weapon","fight",0.933336977660656,2.60927150807716,2
"177",2.11219056602567,2.4702163473703,-1,5,11,1,1,"weapon","escape",3.4757619553348,1.01547328308225,5
"178",5.67647891747765,3.1399937372189,-1,5,1,1,1,"weapon","escape",0.120361575017683,0.0197377270087599,2
"179",2.46628441577777,0.438337149214931,1,5,5,1,1,"weapon","fight",0.687864756956696,0.048953461825922,2
"180",5.35778809930198,1.93342784885317,1,5,7,1,1,"weapon","fight",2.15501318662707,0.580808533378877,1.5
"181",0.520565266022459,2.20717027736828,1,5,1,-1,1,"non_weapon","fight",0.424137884774245,0.0765686988262457,3.5
"182",1.83277611341327,4.08801562990993,1,5,19,-1,1,"non_weapon","fight",0.847781471775174,0.556697073415853,2
"183",4.92842534533702,2.24967757076956,-1,5,18,-1,1,"non_weapon","escape",1.62604675972834,0.749858836364001,1.5
"184",0.0085221694316715,3.53363580233417,-1,5,7,-1,1,"non_weapon","escape",1.38630326681305,1.86117554134689,4.5
"185",4.1800372293219,2.58387986198068,-1,5,14,-1,1,"non_weapon","escape",0.489122712076641,1.22445968315005,4
"186",5.70735510624945,3.44312107563019,1,5,5,-1,1,"non_weapon","fight",1.40622306745499,1.38081596670672,5
"187",1.96033231075853,0.776827122271061,-1,5,20,-1,1,"non_weapon","escape",0.896241804026067,0.498011172749102,4.5
"188",3.13610538630746,3.35785039700568,-1,5,6,-1,1,"non_weapon","escape",1.34821183964238,0.405179910143092,4.5
"189",4.48394603352062,2.55480625317432,-1,5,3,-1,1,"non_weapon","escape",0.76399463666603,1.1944688915275,2
"190",5.32005183072761,1.60639472049661,-1,5,4,-1,1,"non_weapon","escape",1.03584235692397,1.5700886243023,2
"191",3.43796494766138,4.4570205740165,1,5,8,-1,1,"non_weapon","fight",2.65619540610351,0.798338833238668,4
"192",2.96777786966413,2.83354095113464,1,5,10,-1,1,"non_weapon","fight",0.552826956729405,0.999790238891727,4.5
"193",4.9038737679366,0.062875537853688,1,5,11,-1,1,"non_weapon","fight",0.653904256690294,0.527055368339643,2
"194",5.02484986372292,4.21530786948279,-1,5,12,-1,1,"non_weapon","escape",1.60509341750294,0.983771817479282,4.5
"195",0.808918583206832,2.12109862617217,-1,5,9,-1,1,"non_weapon","escape",1.65586331300437,0.297083139920346,1.5
"196",4.01628258964047,0.286159677244723,1,5,15,-1,1,"non_weapon","fight",4.41167668160051,1.5361378277652,1
"197",1.49745203717612,3.27708673011512,-1,5,2,-1,1,"non_weapon","escape",1.43121176213026,0.960804190929048,1
"198",2.27059678523801,2.73705755593255,-1,5,17,-1,1,"non_weapon","escape",0.913924986124039,2.01702986836899,5
"199",1.04465407179669,0.934140677331015,-1,5,16,-1,1,"non_weapon","escape",0.274721687403507,0.65661228157308,4
"200",3.82477125804871,3.80806173128076,-1,5,13,-1,1,"non_weapon","escape",1.60691719418392,0.431564420815222,4
"201",4.7554317434784,3.46986499764025,1,6,18,1,1,"weapon","fight",0.453899960922077,1.27185591645539,5
"202",1.26294055492617,2.03341918205842,1,6,1,1,1,"weapon","fight",0.493566999147907,0.0504677712451665,4.5
"203",3.68810571637005,4.70858872728422,1,6,4,1,1,"weapon","fight",1.09496296867263,1.45552017418668,4.5
"204",3.20763721312396,2.79206664161757,1,6,9,1,1,"weapon","fight",1.53209030201938,0.875730340974405,3.5
"205",2.01327809668146,4.64793221317464,-1,6,17,1,1,"weapon","escape",0.457965513785108,1.2603391957026,3
"206",3.17861206522212,3.0000922861509,1,6,2,1,1,"weapon","fight",0.692902760207653,0.169556540803984,4.5
"207",5.3871431811247,2.19212045753375,1,6,7,1,1,"weapon","fight",1.0581148866564,0.742526416480541,4
"208",1.80312106604688,3.72574917878956,-1,6,20,1,1,"weapon","escape",2.38745040165726,0.34920194260776,2
"209",4.43537860182114,4.45874794153497,1,6,8,1,1,"weapon","fight",0.455775534551851,0.783072806103155,3
"210",4.23165642051026,0.915738859726116,-1,6,19,1,1,"weapon","escape",2.12706933199335,0.723502617143094,4
"211",2.39233914497308,1.43854355480522,1,6,6,1,1,"weapon","fight",0.435053370728306,1.8702096268069,3
"212",5.04053527354262,4.41213111788966,-1,6,15,1,1,"weapon","escape",1.42167745104525,0.674744221381843,2.5
"213",1.82675710413605,3.31626941510477,1,6,12,1,1,"weapon","fight",0.423743140852489,2.23720385581255,3.5
"214",0.259804520057514,4.98191893496551,1,6,10,1,1,"weapon","fight",0.612992697049193,1.31910682066809,4.5
"215",1.79682034198194,4.14499952678802,-1,6,16,1,1,"weapon","escape",1.68593079866841,0.211322489404119,4
"216",5.20935847028159,1.28928878507577,-1,6,13,1,1,"weapon","escape",1.35012148721144,0.403156498167664,1
"217",2.55855679404922,4.59979217569344,1,6,5,1,1,"weapon","fight",1.19348960975185,1.69272375002161,4.5
"218",2.2764317653142,0.0664797419216484,-1,6,11,1,1,"weapon","escape",1.06859104605392,0.157947725849226,4
"219",3.15669504273683,1.97220619395375,-1,6,14,1,1,"weapon","escape",2.26182391621787,0.482883634767495,3.5
"220",3.39478981886059,5.2616680432111,1,6,3,1,1,"weapon","fight",2.94376860509075,0.892408345756121,4
"221",1.06835269113071,4.94555261149071,-1,6,3,-1,1,"non_weapon","escape",0.184344707429409,0.892915581027045,5
"222",5.89172851573676,5.15584510425106,-1,6,13,-1,1,"non_weapon","escape",0.503979864530265,2.10237284171395,4
"223",4.84579729684629,6.05348315881565,1,6,2,-1,1,"non_weapon","fight",2.87191028948873,2.27213716531411,1
"224",2.07015749416314,4.81708200159483,1,6,16,-1,1,"non_weapon","fight",1.91123738377307,0.960096106491983,4
"225",3.54685650579631,2.27744391234592,-1,6,15,-1,1,"non_weapon","escape",0.535391851491295,0.0445088339736686,2.5
"226",4.22169508342631,2.26753762550652,-1,6,8,-1,1,"non_weapon","escape",0.842501723791063,0.75312279285863,4.5
"227",4.84557977039367,5.44415823719464,1,6,17,-1,1,"non_weapon","fight",0.244703887177482,1.07626519110054,5
"228",2.83939319849014,4.13972683693282,-1,6,1,-1,1,"non_weapon","escape",2.19166488557681,0.39329326020088,4
"229",1.45859658904374,4.17421568091959,-1,6,10,-1,1,"non_weapon","escape",0.925994470156729,1.21275654454015,4.5
"230",5.53975469199941,0.760841967072338,1,6,6,-1,1,"non_weapon","fight",3.48683389183134,0.146755894483067,5
"231",3.83372201793827,0.759333635447547,1,6,11,-1,1,"non_weapon","fight",1.46877010187153,1.433484941414,4.5
"232",2.56391157838516,4.36360799334943,-1,6,5,-1,1,"non_weapon","escape",2.56561005946528,1.3430295329541,4
"233",2.12776490719989,3.77337827486917,1,6,7,-1,1,"non_weapon","fight",1.93862386461388,0.434656914672814,4
"234",3.12545147538185,6.15184741117992,-1,6,20,-1,1,"non_weapon","escape",1.52939633904025,0.715193259017542,4
"235",4.67818175791763,1.22563333180733,-1,6,14,-1,1,"non_weapon","escape",0.0214543246664105,0.545690618641675,3.5
"236",1.65067590586841,0.688780031027272,1,6,19,-1,1,"non_weapon","fight",3.04972075562194,1.17411991523113,1
"237",2.93451664689928,6.47494704811834,1,6,9,-1,1,"non_weapon","fight",4.01814572752919,1.39896441614255,2.5
"238",3.63249585498124,2.80942461290397,-1,6,18,-1,1,"non_weapon","escape",2.10677703019135,1.30384516576305,3.5
"239",3.73845527903177,3.22587941330858,1,6,12,-1,1,"non_weapon","fight",1.18102212557569,1.52478165877983,1
