"","fear_rating","anger_rating","choice2","subject","type2","contingency2","Exp_Batch","contingency","choice"
"95",0.670336543442682,4.13561174878851,-1,3,9,1,1,"weapon","escape"
"96",2.22829856444151,1.97085391753353,-1,3,3,1,1,"weapon","escape"
"97",2.41768024745397,2.26519117038697,1,3,19,1,1,"weapon","fight"
"98",1.59515234688297,3.19046524865553,1,3,8,1,1,"weapon","fight"
"99",3.27170536778867,2.36116378917359,-1,3,17,1,1,"weapon","escape"
"100",2.13350123101845,0.161147482390516,1,3,15,1,1,"weapon","fight"
"101",2.59959696419537,1.6685792428907,-1,3,18,-1,1,"non_weapon","escape"
"102",3.80543217528611,2.07988280593418,-1,3,2,-1,1,"non_weapon","escape"
"103",4.19187260232866,2.2196033152286,-1,3,5,-1,1,"non_weapon","escape"
"104",3.01099501061253,1.40569221531041,-1,3,13,-1,1,"non_weapon","escape"
"105",4.29806621349417,3.87033278285526,1,3,19,-1,1,"non_weapon","fight"
"106",4.64713586936705,3.75277186720632,1,3,11,-1,1,"non_weapon","fight"
"107",4.45224642753601,2.89578031981364,-1,3,4,-1,1,"non_weapon","escape"
"108",1.0539973739069,0.0783380082342774,1,3,17,-1,1,"non_weapon","fight"
"109",4.43419259414077,1.26278862915933,1,3,8,-1,1,"non_weapon","fight"
"110",2.92527310037985,4.15248663024977,1,3,1,-1,1,"non_weapon","fight"
"111",5.74149080179632,4.22818981367163,1,3,7,-1,1,"non_weapon","fight"
"112",3.65421855496243,0.374984662747011,-1,3,20,-1,1,"non_weapon","escape"
"113",4.43505563098006,3.90780317690223,-1,3,9,-1,1,"non_weapon","escape"
"114",0.691561035811901,0.225183097273111,1,3,15,-1,1,"non_weapon","fight"
"115",4.13504240335897,0.0811265192460269,-1,3,6,-1,1,"non_weapon","escape"
"116",4.15115198562853,6.29650892759673,-1,3,10,-1,1,"non_weapon","escape"
"117",4.49744731397368,2.9888116363436,-1,3,12,-1,1,"non_weapon","escape"
"118",4.57500056549907,5.03924194746651,-1,3,14,-1,1,"non_weapon","escape"
"119",7.02720021503046,4.4615021198988,-1,3,16,-1,1,"non_weapon","escape"
"120",5.07079396932386,3.99588506901637,-1,3,3,-1,1,"non_weapon","escape"
"121",3.37969467858784,6.2791657121852,-1,4,3,1,1,"weapon","escape"
"122",5.48720631343313,4.44335124595091,1,4,14,1,1,"weapon","fight"
"123",0.19312334372662,4.94019758724608,-1,4,20,1,1,"weapon","escape"
"124",5.90190073177219,2.8040275555104,-1,4,19,1,1,"weapon","escape"
"125",1.78660252206027,2.37036074628122,1,4,1,1,1,"weapon","fight"
"126",2.45306803570129,3.26147728430573,-1,4,4,1,1,"weapon","escape"
"127",3.32236960767769,4.52807351015508,-1,4,11,1,1,"weapon","escape"
"128",0.632835992751643,4.32768832403235,1,4,6,1,1,"weapon","fight"
"129",3.50208891676738,2.75119765195996,1,4,18,1,1,"weapon","fight"
"130",2.44551736419089,2.76173595734872,1,4,16,1,1,"weapon","fight"
"131",3.60983979715966,2.00801436183974,-1,4,7,1,1,"weapon","escape"
"132",2.89769382448867,4.0237742816098,1,4,17,1,1,"weapon","fight"
"133",3.10310625066049,1.77546212892048,1,4,13,1,1,"weapon","fight"
"134",2.03562236665748,3.88905214564875,1,4,5,1,1,"weapon","fight"
"135",1.63243023883552,3.83873854507692,1,4,10,1,1,"weapon","fight"
"136",4.50207345350645,4.30632608337328,-1,4,9,1,1,"weapon","escape"
"137",4.38404616061598,2.39114365703426,-1,4,8,1,1,"weapon","escape"
"138",1.60135501762852,3.20612848779187,1,4,12,1,1,"weapon","fight"
"139",5.08994159991853,1.0334967924282,1,4,15,1,1,"weapon","fight"
"140",3.53639630787075,5.13173982108012,1,4,2,1,1,"weapon","fight"
"141",3.99012547801249,1.89297105767764,1,4,6,-1,1,"non_weapon","fight"
"142",2.28688789927401,0.883135872427374,-1,4,8,-1,1,"non_weapon","escape"
"143",5.69539852673188,2.04065401293337,-1,4,15,-1,1,"non_weapon","escape"
"144",4.77892521698959,3.65687128016725,-1,4,20,-1,1,"non_weapon","escape"
"145",3.35334166418761,2.99124679411761,1,4,10,-1,1,"non_weapon","fight"
"146",2.80278836190701,2.00626957137138,1,4,16,-1,1,"non_weapon","fight"
"147",4.52698705717921,5.18074732879177,-1,4,7,-1,1,"non_weapon","escape"
"148",3.35170652833767,4.59599972493015,1,4,19,-1,1,"non_weapon","fight"
"149",3.92445273697376,3.96453248616308,1,4,4,-1,1,"non_weapon","fight"
"150",0.912370424950495,3.67642354825512,1,4,2,-1,1,"non_weapon","fight"
"151",3.24552739504725,5.27538345148787,-1,4,17,-1,1,"non_weapon","escape"
"152",4.06265245797113,2.62055783369578,1,4,11,-1,1,"non_weapon","fight"
"153",5.49649066547863,1.37949294154532,-1,4,14,-1,1,"non_weapon","escape"
"154",4.30223162961192,4.94658830412664,-1,4,1,-1,1,"non_weapon","escape"
"155",3.28290389594622,2.85825071646832,1,4,18,-1,1,"non_weapon","fight"
"156",3.00516382232308,3.06393382907845,-1,4,9,-1,1,"non_weapon","escape"
"157",3.3731974188704,5.06171017768793,-1,4,13,-1,1,"non_weapon","escape"
"158",1.9801082755439,2.11232236586511,-1,4,5,-1,1,"non_weapon","escape"
"159",1.17003179248422,3.5259247359354,-1,4,3,-1,1,"non_weapon","escape"
"160",0.191084027057514,1.96164105460048,1,4,12,-1,1,"non_weapon","fight"
"161",3.71774551947601,3.89031310469844,1,5,10,1,1,"weapon","fight"
"162",0.0200834169983865,4.84414985496551,1,5,6,1,1,"weapon","fight"
"163",0.944990081340079,3.57666217233055,1,5,14,1,1,"weapon","fight"
"164",0.540010645333677,4.77803598507307,1,5,2,1,1,"weapon","fight"
"165",2.9846685801167,4.45234937500209,1,5,3,1,1,"weapon","fight"
"166",4.22288072835654,2.78083632187918,-1,5,12,1,1,"weapon","escape"
"167",1.00926751240622,5.13131906464696,1,5,17,1,1,"weapon","fight"
"168",4.66972703100182,2.65720246918499,1,5,13,1,1,"weapon","fight"
"169",2.23360619973391,0.308356082858518,-1,5,15,1,1,"weapon","escape"
"170",5.74397994605825,1.81188748264685,1,5,20,1,1,"weapon","fight"
"171",2.79271681280807,0.831880242470652,-1,5,16,1,1,"weapon","escape"
"172",2.13197115249932,0.161895869625732,1,5,9,1,1,"weapon","fight"
"173",2.74537161411718,5.62539946008474,1,5,19,1,1,"weapon","fight"
"174",3.17542234035209,4.28561341917608,-1,5,8,1,1,"weapon","escape"
"175",3.30512805366888,4.3666794039309,1,5,18,1,1,"weapon","fight"
"176",4.6845388582442,3.56236220267601,1,5,4,1,1,"weapon","fight"
"177",2.11219056602567,2.4702163473703,-1,5,11,1,1,"weapon","escape"
"178",5.67647891747765,3.1399937372189,-1,5,1,1,1,"weapon","escape"
"179",2.46628441577777,0.438337149214931,1,5,5,1,1,"weapon","fight"
"180",5.35778809930198,1.93342784885317,1,5,7,1,1,"weapon","fight"
"181",0.520565266022459,2.20717027736828,1,5,1,-1,1,"non_weapon","fight"
"182",1.83277611341327,4.08801562990993,1,5,19,-1,1,"non_weapon","fight"
"183",4.92842534533702,2.24967757076956,-1,5,18,-1,1,"non_weapon","escape"
"184",0.0085221694316715,3.53363580233417,-1,5,7,-1,1,"non_weapon","escape"
"185",4.1800372293219,2.58387986198068,-1,5,14,-1,1,"non_weapon","escape"
"186",5.70735510624945,3.44312107563019,1,5,5,-1,1,"non_weapon","fight"
"187",1.96033231075853,0.776827122271061,-1,5,20,-1,1,"non_weapon","escape"
"188",3.13610538630746,3.35785039700568,-1,5,6,-1,1,"non_weapon","escape"
"189",4.48394603352062,2.55480625317432,-1,5,3,-1,1,"non_weapon","escape"
"190",5.32005183072761,1.60639472049661,-1,5,4,-1,1,"non_weapon","escape"
"191",3.43796494766138,4.4570205740165,1,5,8,-1,1,"non_weapon","fight"
"192",2.96777786966413,2.83354095113464,1,5,10,-1,1,"non_weapon","fight"
"193",4.9038737679366,0.062875537853688,1,5,11,-1,1,"non_weapon","fight"
"194",5.02484986372292,4.21530786948279,-1,5,12,-1,1,"non_weapon","escape"
"195",0.808918583206832,2.12109862617217,-1,5,9,-1,1,"non_weapon","escape"
"196",4.01628258964047,0.286159677244723,1,5,15,-1,1,"non_weapon","fight"
"197",1.49745203717612,3.27708673011512,-1,5,2,-1,1,"non_weapon","escape"
"198",2.27059678523801,2.73705755593255,-1,5,17,-1,1,"non_weapon","escape"
"199",1.04465407179669,0.934140677331015,-1,5,16,-1,1,"non_weapon","escape"
"200",3.82477125804871,3.80806173128076,-1,5,13,-1,1,"non_weapon","escape"
"201",4.7554317434784,3.46986499764025,1,6,18,1,1,"weapon","fight"
"202",1.26294055492617,2.03341918205842,1,6,1,1,1,"weapon","fight"
"203",3.68810571637005,4.70858872728422,1,6,4,1,1,"weapon","fight"
"204",3.20763721312396,2.79206664161757,1,6,9,1,1,"weapon","fight"
"205",2.01327809668146,4.64793221317464,-1,6,17,1,1,"weapon","escape"
"206",3.17861206522212,3.0000922861509,1,6,2,1,1,"weapon","fight"
"207",5.3871431811247,2.19212045753375,1,6,7,1,1,"weapon","fight"
"208",1.80312106604688,3.72574917878956,-1,6,20,1,1,"weapon","escape"
"209",4.43537860182114,4.45874794153497,1,6,8,1,1,"weapon","fight"
"210",4.23165642051026,0.915738859726116,-1,6,19,1,1,"weapon","escape"
"211",2.39233914497308,1.43854355480522,1,6,6,1,1,"weapon","fight"
"212",5.04053527354262,4.41213111788966,-1,6,15,1,1,"weapon","escape"
"213",1.82675710413605,3.31626941510477,1,6,12,1,1,"weapon","fight"
"214",0.259804520057514,4.98191893496551,1,6,10,1,1,"weapon","fight"
"215",1.79682034198194,4.14499952678802,-1,6,16,1,1,"weapon","escape"
"216",5.20935847028159,1.28928878507577,-1,6,13,1,1,"weapon","escape"
"217",2.55855679404922,4.59979217569344,1,6,5,1,1,"weapon","fight"
"218",2.2764317653142,0.0664797419216484,-1,6,11,1,1,"weapon","escape"
"219",3.15669504273683,1.97220619395375,-1,6,14,1,1,"weapon","escape"
"220",3.39478981886059,5.2616680432111,1,6,3,1,1,"weapon","fight"
"221",1.06835269113071,4.94555261149071,-1,6,3,-1,1,"non_weapon","escape"
"222",5.89172851573676,5.15584510425106,-1,6,13,-1,1,"non_weapon","escape"
"223",4.84579729684629,6.05348315881565,1,6,2,-1,1,"non_weapon","fight"
"224",2.07015749416314,4.81708200159483,1,6,16,-1,1,"non_weapon","fight"
"225",3.54685650579631,2.27744391234592,-1,6,15,-1,1,"non_weapon","escape"
"226",4.22169508342631,2.26753762550652,-1,6,8,-1,1,"non_weapon","escape"
"227",4.84557977039367,5.44415823719464,1,6,17,-1,1,"non_weapon","fight"
"228",2.83939319849014,4.13972683693282,-1,6,1,-1,1,"non_weapon","escape"
"229",1.45859658904374,4.17421568091959,-1,6,10,-1,1,"non_weapon","escape"
"230",5.53975469199941,0.760841967072338,1,6,6,-1,1,"non_weapon","fight"
"231",3.83372201793827,0.759333635447547,1,6,11,-1,1,"non_weapon","fight"
"232",2.56391157838516,4.36360799334943,-1,6,5,-1,1,"non_weapon","escape"
"233",2.12776490719989,3.77337827486917,1,6,7,-1,1,"non_weapon","fight"
"234",3.12545147538185,6.15184741117992,-1,6,20,-1,1,"non_weapon","escape"
"235",4.67818175791763,1.22563333180733,-1,6,14,-1,1,"non_weapon","escape"
"236",1.65067590586841,0.688780031027272,1,6,19,-1,1,"non_weapon","fight"
"237",2.93451664689928,6.47494704811834,1,6,9,-1,1,"non_weapon","fight"
"238",3.63249585498124,2.80942461290397,-1,6,18,-1,1,"non_weapon","escape"
"239",3.73845527903177,3.22587941330858,1,6,12,-1,1,"non_weapon","fight"
"240",1.18358257273212,0.503992104670033,-1,6,4,-1,1,"non_weapon","escape"
"241",4.15194446411915,5.59459980043583,1,7,15,1,1,"weapon","fight"
"242",1.25492279473693,0.375615504337475,1,7,10,1,1,"weapon","fight"
"243",1.29442975181155,4.00358225870878,-1,7,18,1,1,"weapon","escape"
"244",5.73205510214903,4.1631481887307,-1,7,4,1,1,"weapon","escape"
"245",3.46680979612283,3.34205284979194,1,7,1,1,1,"weapon","fight"
"246",1.36080487836153,3.02138884714805,-1,7,5,1,1,"weapon","escape"
"247",4.22092060986906,3.36130998306908,-1,7,16,1,1,"weapon","escape"
"248",2.04830688657239,5.73089649898932,1,7,17,1,1,"weapon","fight"
"249",3.11072867782786,4.52050930524245,1,7,14,1,1,"weapon","fight"
"250",3.51349726761691,4.68741300407797,1,7,11,1,1,"weapon","fight"
"251",4.90038621984422,1.08562236852013,1,7,7,1,1,"weapon","fight"
"252",3.23292142339051,2.50079782516696,1,7,8,1,1,"weapon","fight"
"253",3.6024727110751,4.63328921305947,1,7,12,1,1,"weapon","fight"
"254",2.30778716686181,2.89459534920752,-1,7,6,1,1,"weapon","escape"
"255",0.00948874894529578,3.43456057788804,1,7,9,1,1,"weapon","fight"
"256",3.95606029275805,3.84270087908953,1,7,3,1,1,"weapon","fight"
"257",2.43757689381018,3.17402217607014,1,7,20,1,1,"weapon","fight"
"258",5.25462387437001,3.88180979131721,-1,7,13,1,1,"weapon","escape"
"259",0.419224295997992,0.88355360343121,1,7,19,1,1,"weapon","fight"
"260",5.97817507758736,3.57569867977872,1,7,2,1,1,"weapon","fight"
"261",3.98247517039999,1.24845321383327,-1,7,10,-1,1,"non_weapon","escape"
"262",2.36740783974528,4.36423741024919,-1,7,14,-1,1,"non_weapon","escape"
"263",5.28464788291603,3.26201632479206,-1,7,16,-1,1,"non_weapon","escape"
"264",1.33734844569117,4.58332915697247,-1,7,18,-1,1,"non_weapon","escape"
"265",3.28130958881229,3.53060321882367,1,7,4,-1,1,"non_weapon","fight"
"266",3.84943554527126,2.01192105421796,1,7,1,-1,1,"non_weapon","fight"
"267",2.44523891457357,2.31112062837929,-1,7,19,-1,1,"non_weapon","escape"
"268",3.8974646423012,2.48618892068043,-1,7,12,-1,1,"non_weapon","escape"
"269",1.7105162946973,2.22011270583607,-1,7,6,-1,1,"non_weapon","escape"
"270",2.80810688249767,0.832727631670423,1,7,8,-1,1,"non_weapon","fight"
"271",0.862907195463777,4.56240765494294,-1,7,3,-1,1,"non_weapon","escape"
"272",3.10236136522144,3.73145778663456,-1,7,20,-1,1,"non_weapon","escape"
"273",4.49179170513526,1.94380840612575,-1,7,5,-1,1,"non_weapon","escape"
"274",1.68369636079296,4.37046576663852,1,7,17,-1,1,"non_weapon","fight"
"275",4.87563276709989,2.68402714771219,-1,7,2,-1,1,"non_weapon","escape"
"276",3.43678059615195,0.0824727027211338,-1,7,7,-1,1,"non_weapon","escape"
"277",4.78980463673361,4.28245928976685,-1,7,11,-1,1,"non_weapon","escape"
"278",3.43034025793895,4.61074642953463,1,7,15,-1,1,"non_weapon","fight"
"279",4.87583813909441,0.31329538510181,-1,7,13,-1,1,"non_weapon","escape"
"280",3.36669883877039,3.34343951405026,-1,7,9,-1,1,"non_weapon","escape"
"281",4.23334561921657,1.91438392875716,-1,8,9,1,1,"weapon","escape"
"282",4.58365281815641,0.43757695495151,1,8,19,1,1,"weapon","fight"
"283",1.57061914210208,3.30640971100889,1,8,6,1,1,"weapon","fight"
"284",2.9644372521434,5.38502491475083,1,8,20,1,1,"weapon","fight"
"285",0.48924415120855,2.60382310735993,1,8,14,1,1,"weapon","fight"
"286",2.68993199639954,4.92259198217653,1,8,1,1,1,"weapon","fight"
"287",2.87509446833283,2.21832495764829,-1,8,8,1,1,"weapon","escape"
"288",4.95771483941935,1.24214443968609,1,8,3,1,1,"weapon","fight"
"289",3.27917937883176,3.14825465693139,1,8,2,1,1,"weapon","fight"
"290",3.46075936979614,2.57545874360949,-1,8,4,1,1,"weapon","escape"
"291",2.74774863361381,4.07854152913205,-1,8,7,1,1,"weapon","escape"
"292",2.08008791827597,3.74277103575878,-1,8,13,1,1,"weapon","escape"
"293",0.860067341756076,5.60707126953639,1,8,11,1,1,"weapon","fight"
"294",3.01294296886772,3.86713940696791,1,8,18,1,1,"weapon","fight"
"295",1.10910553783178,0.352915088413283,1,8,10,1,1,"weapon","fight"
"296",3.60582544426433,0.0526375933550298,-1,8,16,1,1,"weapon","escape"
"297",3.20215993491001,1.82451960048638,1,8,17,1,1,"weapon","fight"
"298",3.22045336547308,5.49012656907551,1,8,15,1,1,"weapon","fight"
"299",2.28943947963417,2.39764018007554,-1,8,12,1,1,"weapon","escape"
"300",3.27551923785359,1.70241358231753,1,8,5,1,1,"weapon","fight"
"301",1.2386460697744,1.64328975789249,-1,8,8,-1,1,"non_weapon","escape"
"302",3.05653262720443,3.75532286684029,-1,8,2,-1,1,"non_weapon","escape"
"303",3.82005677069537,7.22190412390046,1,8,12,-1,1,"non_weapon","fight"
"304",2.43546581221744,4.84519918053411,-1,8,1,-1,1,"non_weapon","escape"
"305",3.61159777082503,2.12580479658209,1,8,6,-1,1,"non_weapon","fight"
"306",6.30489326152019,5.05912659107707,1,8,13,-1,1,"non_weapon","fight"
"307",2.29968227120116,4.57553589064628,1,8,17,-1,1,"non_weapon","fight"
"308",5.47575894673355,3.55195884057321,-1,8,18,-1,1,"non_weapon","escape"
"309",2.10984600777738,2.04886709712446,-1,8,10,-1,1,"non_weapon","escape"
"310",2.6306398131419,5.44003535574302,-1,8,9,-1,1,"non_weapon","escape"
"311",0.0389169864356518,2.70914921746589,-1,8,20,-1,1,"non_weapon","escape"
"312",3.9858608150389,1.04344197711907,-1,8,3,-1,1,"non_weapon","escape"
"313",5.12007098738104,0.498885710258037,1,8,5,-1,1,"non_weapon","fight"
"314",3.43708032602444,5.3541383210104,-1,8,7,-1,1,"non_weapon","escape"
"315",3.53622676362284,3.1794156152755,-1,8,11,-1,1,"non_weapon","escape"
"316",2.91651764581911,4.38218215759844,-1,8,16,-1,1,"non_weapon","escape"
"317",0.758846136368811,2.29440038301982,1,8,14,-1,1,"non_weapon","fight"
"318",2.44549363525584,3.69324779673479,-1,8,4,-1,1,"non_weapon","escape"
"319",2.00224426342174,0.989788382081315,1,8,19,-1,1,"non_weapon","fight"
"320",1.85627940087579,5.36822678078897,1,8,15,-1,1,"non_weapon","fight"
"321",3.38561154650524,1.37676445408026,-1,9,17,1,1,"weapon","escape"
"322",4.73071132646874,4.7685805449076,1,9,19,1,1,"weapon","fight"
"323",3.78244309406728,2.16206037276424,1,9,3,1,1,"weapon","fight"
"324",2.89010476274416,3.64300185721368,1,9,11,1,1,"weapon","fight"
"325",4.1860226248391,3.04871972464025,-1,9,6,1,1,"weapon","escape"
"326",4.74631191114895,4.17101928195916,1,9,2,1,1,"weapon","fight"
"327",3.09426745632663,2.98313706647605,-1,9,10,1,1,"weapon","escape"
"328",4.72582840337418,3.75144111108966,1,9,12,1,1,"weapon","fight"
"329",0.633029509335756,0.0435239537619054,1,9,8,1,1,"weapon","fight"
"330",4.68600126788951,4.19527224707417,-1,9,5,1,1,"weapon","escape"
"331",3.61989598162472,2.82019699993543,1,9,15,1,1,"weapon","fight"
"332",2.43697480512783,3.27164351940155,1,9,20,1,1,"weapon","fight"
"333",4.60470191459171,1.88909946917556,1,9,7,1,1,"weapon","fight"
"334",1.87330701062456,0.223771783756092,1,9,14,1,1,"weapon","fight"
"335",4.86633067415096,4.72631958095357,1,9,4,1,1,"weapon","fight"
"336",1.39115417934954,4.69374296837486,-1,9,1,1,1,"weapon","escape"
"337",2.2406051713042,4.42653484456241,1,9,16,1,1,"weapon","fight"
"338",4.46354392031208,2.93753247015178,1,9,13,1,1,"weapon","fight"
"339",4.84947397210635,3.95134658482857,1,9,9,1,1,"weapon","fight"
"340",0.808237427007407,4.00194938570727,-1,9,18,1,1,"weapon","escape"
"341",4.40511226956733,2.32692544232123,-1,9,1,-1,1,"non_weapon","escape"
"342",2.82153069367632,2.02021334297024,1,9,17,-1,1,"non_weapon","fight"
"343",0.026348345214501,4.45359143684618,-1,9,20,-1,1,"non_weapon","escape"
"344",5.80056729540229,5.97610135539435,-1,9,5,-1,1,"non_weapon","escape"
"345",2.65963293006644,3.50022629555315,1,9,19,-1,1,"non_weapon","fight"
"346",1.52628226391971,1.0078069025185,-1,9,9,-1,1,"non_weapon","escape"
"347",0.234629913466051,4.66054168413393,-1,9,15,-1,1,"non_weapon","escape"
"348",1.93410520092584,2.79878998175263,-1,9,3,-1,1,"non_weapon","escape"
